EGID_chiff,EWID,ID,Belegungsjahr,Bauperiode,Quartiersgruppe,Quartiersgruppe Name,Wohnungsgroesse,Anz_Kinder,Anz_Erwachsene,HH_Typ,HH_Typ_label,Erstellungsjahr,Wechsel,Dichte,Ueberbelegung,WGM
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,9.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-9.0,2016,8022,11,Winkeln,4,1,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,False,0.625,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,9.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-9.0,2017,8022,11,Winkeln,4,2,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,False,0.75,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,9.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-9.0,2018,8022,11,Winkeln,4,2,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,False,0.75,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,9.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-9.0,2019,8022,11,Winkeln,4,2,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,False,0.75,False,4
131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219,1.0,131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219-1.0,2011,8022,33,St.Fiden,4,0,1,1,Einpersonenhaushalt,2011,False,0.25,False,4
131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219,1.0,131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219-1.0,2012,8022,33,St.Fiden,4,0,1,1,Einpersonenhaushalt,2011,False,0.25,False,4
131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219,1.0,131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219-1.0,2013,8022,33,St.Fiden,4,0,1,1,Einpersonenhaushalt,2011,False,0.25,False,4
131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219,1.0,131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219-1.0,2014,8022,33,St.Fiden,4,0,1,1,Einpersonenhaushalt,2011,False,0.25,False,4
131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219,1.0,131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219-1.0,2015,8022,33,St.Fiden,4,0,1,1,Einpersonenhaushalt,2011,False,0.25,False,4
131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219,1.0,131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219-1.0,2016,8022,33,St.Fiden,4,0,1,1,Einpersonenhaushalt,2011,False,0.25,False,4
131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219,1.0,131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219-1.0,2017,8022,33,St.Fiden,4,0,1,1,Einpersonenhaushalt,2011,False,0.25,False,4
131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219,1.0,131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219-1.0,2018,8022,33,St.Fiden,4,0,1,1,Einpersonenhaushalt,2011,False,0.25,False,4
131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219,1.0,131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219-1.0,2019,8022,33,St.Fiden,4,0,1,1,Einpersonenhaushalt,2011,False,0.25,False,4
131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219,2.0,131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219-2.0,2011,8022,33,St.Fiden,4,1,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,False,0.625,False,4
131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219,2.0,131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219-2.0,2012,8022,33,St.Fiden,4,1,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,False,0.625,False,4
131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219,2.0,131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219-2.0,2013,8022,33,St.Fiden,4,1,1,2,Eine erwachsene Person mit mindestens einer Person unter 18 Jahren,2011,True,0.375,False,4
131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219,2.0,131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219-2.0,2014,8022,33,St.Fiden,4,0,1,1,Einpersonenhaushalt,2011,True,0.25,False,4
131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219,2.0,131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219-2.0,2015,8022,33,St.Fiden,4,0,1,1,Einpersonenhaushalt,2011,False,0.25,False,4
131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219,2.0,131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219-2.0,2016,8022,33,St.Fiden,4,0,1,1,Einpersonenhaushalt,2011,False,0.25,False,4
131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219,2.0,131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219-2.0,2017,8022,33,St.Fiden,4,0,2,5,Haushalte mit zwei Erwachsenen,2011,True,0.5,False,4
131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219,2.0,131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219-2.0,2018,8022,33,St.Fiden,4,1,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,True,0.625,False,4
131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219,2.0,131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219-2.0,2019,8022,33,St.Fiden,4,1,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,False,0.625,False,4
131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219,3.0,131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219-3.0,2011,8022,33,St.Fiden,4,0,1,1,Einpersonenhaushalt,2011,False,0.25,False,4
131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219,3.0,131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219-3.0,2016,8022,33,St.Fiden,4,0,2,5,Haushalte mit zwei Erwachsenen,2011,True,0.5,False,4
131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219,3.0,131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219-3.0,2017,8022,33,St.Fiden,4,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.5,False,4
131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219,3.0,131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219-3.0,2018,8022,33,St.Fiden,4,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.5,False,4
131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219,3.0,131-176-90-52-169-193-98-163-109-191-118-128-156-195-96-161-179-15-33-57-250-43-219-106-176-250-63-215-218-138-237-219-3.0,2019,8022,33,St.Fiden,4,0,4,6,Haushalte mit drei oder mehr Erwachsenen,2011,True,1.0,False,4
133-62-246-249-240-16-66-145-196-94-1-17-143-186-237-33-250-184-62-21-101-29-209-241-54-20-63-251-85-24-178-212,1.0,133-62-246-249-240-16-66-145-196-94-1-17-143-186-237-33-250-184-62-21-101-29-209-241-54-20-63-251-85-24-178-212-1.0,2014,8022,33,St.Fiden,5,2,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2014,False,0.6,False,5
133-62-246-249-240-16-66-145-196-94-1-17-143-186-237-33-250-184-62-21-101-29-209-241-54-20-63-251-85-24-178-212,1.0,133-62-246-249-240-16-66-145-196-94-1-17-143-186-237-33-250-184-62-21-101-29-209-241-54-20-63-251-85-24-178-212-1.0,2015,8022,33,St.Fiden,5,2,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2014,False,0.6,False,5
133-62-246-249-240-16-66-145-196-94-1-17-143-186-237-33-250-184-62-21-101-29-209-241-54-20-63-251-85-24-178-212,1.0,133-62-246-249-240-16-66-145-196-94-1-17-143-186-237-33-250-184-62-21-101-29-209-241-54-20-63-251-85-24-178-212-1.0,2016,8022,33,St.Fiden,5,3,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2014,False,0.7,False,5
133-62-246-249-240-16-66-145-196-94-1-17-143-186-237-33-250-184-62-21-101-29-209-241-54-20-63-251-85-24-178-212,1.0,133-62-246-249-240-16-66-145-196-94-1-17-143-186-237-33-250-184-62-21-101-29-209-241-54-20-63-251-85-24-178-212-1.0,2017,8022,33,St.Fiden,5,3,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2014,False,0.7,False,5
133-62-246-249-240-16-66-145-196-94-1-17-143-186-237-33-250-184-62-21-101-29-209-241-54-20-63-251-85-24-178-212,1.0,133-62-246-249-240-16-66-145-196-94-1-17-143-186-237-33-250-184-62-21-101-29-209-241-54-20-63-251-85-24-178-212-1.0,2018,8022,33,St.Fiden,5,3,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2014,False,0.7,False,5
133-62-246-249-240-16-66-145-196-94-1-17-143-186-237-33-250-184-62-21-101-29-209-241-54-20-63-251-85-24-178-212,1.0,133-62-246-249-240-16-66-145-196-94-1-17-143-186-237-33-250-184-62-21-101-29-209-241-54-20-63-251-85-24-178-212-1.0,2019,8022,33,St.Fiden,5,3,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2014,False,0.7,False,5
136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227,1.0,136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227-1.0,2011,8022,13,Lachen,3,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.6666666666666666,False,3
136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227,1.0,136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227-1.0,2012,8022,13,Lachen,3,1,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,True,0.8333333333333334,False,3
136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227,1.0,136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227-1.0,2013,8022,13,Lachen,3,0,2,5,Haushalte mit zwei Erwachsenen,2011,True,0.6666666666666666,False,3
136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227,1.0,136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227-1.0,2014,8022,13,Lachen,3,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.6666666666666666,False,3
136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227,1.0,136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227-1.0,2015,8022,13,Lachen,3,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.6666666666666666,False,3
136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227,1.0,136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227-1.0,2016,8022,13,Lachen,3,1,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,True,0.8333333333333334,False,3
136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227,1.0,136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227-1.0,2017,8022,13,Lachen,3,0,1,1,Einpersonenhaushalt,2011,True,0.3333333333333333,False,3
136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227,1.0,136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227-1.0,2018,8022,13,Lachen,3,0,2,5,Haushalte mit zwei Erwachsenen,2011,True,0.6666666666666666,False,3
136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227,1.0,136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227-1.0,2019,8022,13,Lachen,3,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.6666666666666666,False,3
136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227,10.0,136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227-10.0,2011,8022,13,Lachen,3,0,1,1,Einpersonenhaushalt,2011,False,0.3333333333333333,False,3
136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227,10.0,136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227-10.0,2013,8022,13,Lachen,3,0,2,5,Haushalte mit zwei Erwachsenen,2011,True,0.6666666666666666,False,3
136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227,10.0,136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227-10.0,2014,8022,13,Lachen,3,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.6666666666666666,False,3
136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227,10.0,136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227-10.0,2015,8022,13,Lachen,3,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.6666666666666666,False,3
136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227,10.0,136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227-10.0,2016,8022,13,Lachen,3,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.6666666666666666,False,3
136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227,10.0,136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227-10.0,2017,8022,13,Lachen,3,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.6666666666666666,False,3
136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227,10.0,136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227-10.0,2018,8022,13,Lachen,3,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.6666666666666666,False,3
136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227,10.0,136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227-10.0,2019,8022,13,Lachen,3,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.6666666666666666,False,3
136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227,2.0,136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227-2.0,2011,8022,13,Lachen,3,0,1,1,Einpersonenhaushalt,2011,False,0.3333333333333333,False,3
136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227,2.0,136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227-2.0,2012,8022,13,Lachen,3,1,1,2,Eine erwachsene Person mit mindestens einer Person unter 18 Jahren,2011,True,0.5,False,3
136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227,2.0,136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227-2.0,2013,8022,13,Lachen,3,1,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,True,0.8333333333333334,False,3
136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227,2.0,136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227-2.0,2014,8022,13,Lachen,3,0,3,6,Haushalte mit drei oder mehr Erwachsenen,2011,True,1.0,False,3
136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227,2.0,136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227-2.0,2015,8022,13,Lachen,3,0,3,6,Haushalte mit drei oder mehr Erwachsenen,2011,False,1.0,False,3
136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227,2.0,136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227-2.0,2016,8022,13,Lachen,3,0,3,6,Haushalte mit drei oder mehr Erwachsenen,2011,False,1.0,False,3
136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227,2.0,136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227-2.0,2017,8022,13,Lachen,3,0,3,6,Haushalte mit drei oder mehr Erwachsenen,2011,False,1.0,False,3
136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227,2.0,136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227-2.0,2018,8022,13,Lachen,3,0,1,1,Einpersonenhaushalt,2011,True,0.3333333333333333,False,3
136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227,2.0,136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227-2.0,2019,8022,13,Lachen,3,0,1,1,Einpersonenhaushalt,2011,False,0.3333333333333333,False,3
136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227,3.0,136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227-3.0,2011,8022,13,Lachen,3,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.6666666666666666,False,3
136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227,3.0,136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227-3.0,2012,8022,13,Lachen,3,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.6666666666666666,False,3
136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227,3.0,136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227-3.0,2013,8022,13,Lachen,3,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.6666666666666666,False,3
136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227,3.0,136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227-3.0,2014,8022,13,Lachen,3,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.6666666666666666,False,3
136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227,3.0,136-47-27-91-86-249-193-147-7-6-29-79-198-239-255-171-32-76-234-38-48-108-98-0-248-123-5-9-129-158-243-227-3.0,2015,8022,13,Lachen,3,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.6666666666666666,False,3
